movieId;movieName;releaseDate
934;Aladdin:;1992 & 2019
935;Alag;2006
936;Alai;2003
937;Alaipayuthey;2000
938;Alam Ara;1931
939;Alambrado;1991
940;Alambrista!;1977
941;Alan and Naomi;1992
942;Alas de Mariposa;1991
943;Alaska:;1944, 1996
944;Alaska: Spirit of the Wild;1997
945;Alatriste;2006
946;Albela:;1951, 1971, 1987 & 2001
947;Albert;2016
948;Albert Nobbs;2011
949;Albert RN;1953
950;Albino Alligator;1996
951;Alegre Ma Non Troppo;1994
952;Aletta Jacobs: Het Hoogste Streven;1995
953;Alex Cross;2012
954;Alex and Emma;2003
955;Alexander Nevsky;1938
956;Alexander Popov;1949
957;Alexander the Great:;1956 & 2010
958;Alexander the Last;2009
959;Alexander's Ragtime Band;1938
960;Alexander:;1996, 2004 & 2008
961;Alexandra's Project;2003
962;Alexandria;2005
963;Alfalfa's Aunt;1939
964;Alfie:;1966 & 2004
965;Algiers;1938
966;Algol: Tragedy of Power;1920
967;Ali;2001
968;Ali Baba Bujang Lapok;1960
969;Ali Baba Goes to Town;1937
970;Ali G Indahouse;2002
971;Ali Zaoua: Prince of the Streets;2000
972;Ali: Fear Eats the Soul;1974
973;Alias Jesse James;1959
974;Alibaba Aur 40 Chor:;1954, 1966 & 1980
975;Alibaba and the Thief;2015
976;Alibi:;1929, 1931, 1942, 1969 & 2007
977;Alice Adams;1935
978;Alice Doesn't Live Here Anymore;1974
979;Alice Through the Looking Glass:;1987 & 2016
980;Alice and Martin;1998
981;Alice in Wonderland:;1903, 1915, 1931, 1933, 1949, 1951, 1966, 1976, 1985 TV, 1988, 1995, 1999 TV, 2005 & 2010
982;Alice in the Cities;1974
983;Alice of Wonderland in Paris;1966
984;Alice's Adventures in Wonderland:;1910 short & 1972
985;Alice's Restaurant;1969
986;Alice, Sweet Alice;1976
987;Alice:;1982, 1988, 1990 & 2005
988;Alien;1979
989;Alien 2: On Earth;1980
990;Alien 3;1992
991;Alien Adventure;1999
992;Alien Apocalypse;2005 TV
993;Alien Autopsy;2006
994;Alien Contamination;1980
995;Alien Dead;1980
996;Alien Hunter;2003
997;Alien Intruder;1993
998;Alien Lockdown;2004
999;Alien Nation;1988
1000;Alien Nation: Body and Soul;1995
1001;Alien Nation: Dark Horizon;1994
1002;Alien Nation: Millennium;1996
1003;Alien Nation: The Enemy Within;1996
1004;Alien Nation: The Udara Legacy;1997
1005;Alien Resurrection;1997
1006;Alien vs. Predator;2004
1007;Alien: Covenant;2017
1008;Alienator;1989
1009;Aliens;1986
1010;Aliens in the Attic;2009
1011;Aliens of the Deep;2005
1012;Aliens vs. Predator: Requiem;2007
1013;Alila;2003
1014;Alissa in Concert;1990
1015;Alita: Battle Angel;2019
1016;Alive:;1993, 2002 & 2006
1017;Alive: 20 Years Later;1993
1018;All About Anna;2005
1019;All About Eve;1950
1020;All About Lily Chou-Chou;2001
1021;All About My Mother;1999
1022;All About Steve;2009
1023;All About Women;2008
1024;All About the Benjamins;2002
1025;All Apologies;2012
1026;All Creatures Great and Small;1974
1027;All Dogs Go to Heaven;1989
1028;All Dogs Go to Heaven 2;1996
1029;All Fall Down;1962
1030;All Good Things;2010
1031;All Hell Broke Loose;1995
1032;All I Want;2002
1033;All I Want for Christmas;1991
1034;All Is Lost;2013
1035;All Is Well;2015
1036;All Men Are Mortal;1995
1037;All Monsters Attack;1969
1038;All My Babies;1953
1039;All My Lenins;1997
1040;All Night Long 2;1995
1041;All Night Long 3;1996
1042;All Night Long:;1962, 1981 & 1992
1043;All Over Me;1997
1044;All Over the Guy;2001
1045;All Quiet on the Western Front:;1930 & 1979
1046;All Souls Day;2005
1047;All That Falls Has Wings;1990
1048;All That Heaven Allows;1955
1049;All That Jazz;1979
1050;All These Women;1964
1051;All Things Fair;1995
1052;All This and Rabbit Stew;1941
1053;All This, and Heaven Too;1940
1054;All Through the Night;1941
1055;All Together Now;2008
1056;All Under the Moon;1993
1057;All You Need Is Cash;1978
1058;All You Need Is Love;2015
1059;All for the Winner;1990
1060;All of Me:;1934 & 1984
1061;All or Nothing;2002
1062;All the Best;2009
1063;All the Boys Are Called Patrick;1957
1064;All the Boys Love Mandy Lane;2006
1065;All the Fine Promises;2003
1066;All the Invisible Children;2005
1067;All the King's Men:;1949, 1999 TV & 2006
1068;All the President's Men;1976
1069;All the Pretty Horses;2000
1070;All the Queen's Men;2001
1071;All the Real Girls;2003
1072;All the Right Moves;1983
1073;All's Well, Ends Well;1992
1074;All's Well, Ends Well Too;1993
1075;All-American Murder;1992
1076;All-Star Weekend;2019
1077;Allan Quatermain and the Lost City of Gold;1987
1078;Allari Bullodu;2005
1079;Allegro Non Troppo;1977
1080;Alles auf Zucker!;2004
1081;Alley Cats Strike;2000
1082;Allied;2016
1083;Alligator;1980
1084;Alluda Majaka;1995
1085;Almost An Angel;1990
1086;Almost Famous;2000
1087;Almost Heroes;1998
1088;Almost Love;2006
1089;Aloha;2015
1090;Alone in the Dark:;1982 & 2005
1091;Alone:;2015 Hindi & 2015 Kannada
1092;Along Came Polly;2004
1093;Along Came a Spider;2001
1094;Alpha Dog;2006
1095;Alpha and Omega;2010
1096;Alphaville, a Strange Adventure of Lemmy Caution;1965
1097;Alraune, die Henkerstochter, genannt die rote Hanne;1918
1098;Alraune:;1918, 1928, 1930 & 1952
1099;Altered;2007
1100;Altered Species;2001
1101;Altered States;1980
1102;Altitude;2010
1103;Alucarda;1978
1104;Alvin Purple;1973
1105;Alvin and the Chipmunks;2007
1106;Alvin and the Chipmunks Meet Frankenstein;1999
1107;Alvin and the Chipmunks Meet the Wolfman;2000
1108;Alvin and the Chipmunks: Chipwrecked;2011
1109;Alvin and the Chipmunks: The Squeakquel;2009
1110;Always Sanchōme no Yūhi;2005
1111;Always:;1989 & 2011
1112;Alyas Batman en Robin;1993
1113;Amadeus;1984
1114;Amai Muchi;2013
1115;Amanaat;1994
1116;Amandla!: A Revolution in Four-Part Harmony;2002
1117;Amanecer;2009
1118;Amar Akbar Anthony;1977
1119;Amar Prem;1971
1120;Amaram;1991
1121;Amarcord;1973
1122;Amarkalam;1999
1123;Amateur;1994
1124;Amazing Grace:;1974, 2006 & 2015
1125;Amazon Women on the Moon;1987
1126;Amblin';1968
1127;Amelia;2009
1128;Amen.;2002
1129;Amen:;2010, 2011 & Amen
1130;America America:;1963, 1983 & 1997
1131;America Screams;1990
1132;America's Sweethearts;2001
1133;America:;1924, 2009 TV & 2011
1134;America: From Freedom to Fascism;2006
1135;American Beauty;1927 & 1999
1136;American Boy: A Profile of Steven Prince;1978
1137;American Buffalo;1996
1138;American Casino;2009
1139;American Desi;2001
1140;American Dog;2008
1141;American Dream;1990
1142;American Dreamz;2006
1143;American Friends;1991
1144;American Gangster;2007
1145;American Gigolo;1980
1146;American Girl;2002
1147;American Girls;1918
1148;American Gothic:;1988 & 2007
1149;American Graffiti;1973
1150;American Guerrilla in the Philippines;1950
1151;American Gun:;2002 & 2005
1152;American Hardcore;2006
1153;American Heart;1992
1154;American History X;1998
1155;American Honey;2016
1156;American Hustle;2013
1157;American Kickboxer;1991
1158;American Kickboxer 2;1993
1159;American Made;2017
1160;American Mary;2012
1161;American Me;1992
1162;American Movie;1999
1163;American Ninja;1985
1164;American Ninja 2: The Confrontation;1987
1165;American Ninja 3: Blood Hunt;1989
1166;American Ninja 4: The Annihilation;1990
1167;American Ninja V;1993
1168;American Outlaws;2001
1169;American Pie;1999
1170;American Pie 2;2001
1171;American Pie 3: American Wedding;2003
1172;American Pie 5: The Naked Mile;2007
1173;American Pie Presents Band Camp;2005
1174;American Pie Presents: Beta House;2007
1175;American Pie Presents: The Book of Love;2009
1176;American Pop;1981
1177;American Psycho;2000
1178;American Psycho 2: All American Girl;2002
1179;American Reunion;2012
1180;American Shaolin;1991
1181;American Sniper;2014
1182;American Splendor;2003
1183;American Terror;2013 short
1184;American Violet;2009
1185;Americana;1983
1186;Americanese;2009
1187;Americathon;1979
1188;Amigo;2010
1189;Amigomío;1994
1190;Amish Grace;2010
1191;Amistad;1997
1192;Amityville 3-D;1983
1193;Amityville 4: The Evil Escapes;1984
1194;Amityville Dollhouse;1996
1195;Amityville II: The Possession;1982
1196;Amityville: A New Generation;1993
1197;Amityville: It's About Time;1992
1198;Amore!;1993
1199;Amores perros;2000
1200;Amorosa:;1986 & 2012
1201;Amos & Andrew;1993
1202;Amour:;1970 & 2012
1203;Amreeka;2009
1204;Amsterdamned;1988
1205;Amusement;2008
1206;Amélie;2001
1207;An Aerial Joy Ride;1917
1208;An Affair;1998
1209;An Affair to Remember;1957
1210;An Alan Smithee Film: Burn Hollywood Burn;1998
1211;An Ambition Reduced to Ashes;1995
1212;An American Carol;2008
1213;An American Crime;2007
1214;An American Haunting;2006
1215;An American Rhapsody;2001
1216;An American Werewolf in London;1981
1217;An American Werewolf in Paris;1997
1218;An American in Paris;1951
1219;An Andalusian Dog;1929
1220;An Angel at My Table;1990
1221;An Autumn Afternoon;1962
1222;An Awfully Big Adventure;1995
1223;An Eastern Westerner;1920
1224;An Education;2009
1225;An Evening with Kevin Smith;2002
1226;An Extremely Goofy Movie;2000
1227;An Ideal Husband;1999
1228;An Inconvenient Sequel: Truth to Power;2017
1229;An Inconvenient Truth;2006
1230;An Inspector Calls;1954
1231;An Inspector Calls;2015
1232;An Officer and a Gentleman;1982
1233;An Over-Incubated Baby;1901
1234;An Oversimplification of Her Beauty;2012
1235;An Ozark Romance;1918
1236;An Unfinished Life;2005
1237;An Unmarried Woman;1978
1238;An Unseen Enemy;1912
1239;An Unsuitable Job for a Woman;1982
1240;An Unusual Summer;1957
1241;An Unwilling Hero;1921
1242;Anaconda;1997
1243;Anaconda 3: Offspring;2008
1244;Anacondas: The Hunt for the Blood Orchid;2004
1245;Anacondas: Trail of Blood;2009
1246;Anahat;2003
1247;Analyze That;2002
1248;Analyze This;1999
1249;Anamika:;1973 & 2008
1250;Anamorph;2007
1251;Anand:;1971 & 2004
1252;Anarchists;2000
1253;Anari:;1959, 1975 & 1993
1254;Anastasia:;1956 & 1997
1255;Anatomy;2000
1256;Anatomy 2;2003
1257;Anatomy of Hell;2004
1258;Anatomy of a Murder;1959
1259;Anbe Aaruyire:;1975 & 2005
1260;Anbe Sivam;2003
1261;Anchoress;1993
1262;Anchorman 2: The Legend Continues;2013
1263;Anchorman: The Legend of Ron Burgundy;2004
1264;Anchors Aweigh;1945
1265;And Everything is Going Fine;2010
1266;And God Created Woman:;1956 & 1988
1267;And Now For Something Completely Different;1971
1268;And Now My Love;1974
1269;And Now... Ladies and Gentlemen;2002
1270;And Then There Were None:;1945, 1974 & 1987
1271;And You Thought Your Parents Were Weird;1991
1272;And the Band Played On;film
1273;And the Sea Will Tell;1991
1274;And the Ship Sails On;1983
1275;And the Spring Comes;2007
1276;Andaaz;2003
1277;Andarivaadu;2005
1278;Andaz Apna Apna;1994
1279;Andaz:;1949 & 1994
1280;Andel Páne 2;2016
1281;Andhrawala;2004
1282;Andolan;1995
1283;Andre;1994
1284;Andrei Rublev;1966
1285;Andrew and Jeremy Get Married;2004
1286;Androcles and the Lion;1952
1287;Android;1982
1288;Ang Tanging Ina;2003
1289;Angel Baby:;1961 & 1995
1290;Angel Eyes;2001
1291;Angel Face:;1952, 1998 & 2008 short
1292;Angel Has Fallen;
1293;Angel Heart;1987
1294;Angel Rodriguez;2005
1295;Angel Square;1990
1296;Angel and the Badman;1947
1297;Angel in My Pocket;1969
1298;Angel on My Shoulder;1946
1299;Angel's Egg;1985
1300;Angel-A;2005
1301;Angel:;1937, 1966 short, 1982 Greek, 1982 Irish, 1984, 1987, 2007, 2009 & 2011
1302;Angela's Ashes;1999
1303;Angela:;1978 & 1995
1304;Angelfist;1993
1305;Angels & Demons;2009
1306;Angels & Insects;1995
1307;Angels in the Endzone;1997
1308;Angels in the Infield;2000
1309;Angels in the Outfield:;1951 & 1994
1310;Angels with Dirty Faces;1938
1311;Angels:;1990 & 2007
1312;Anger Management;2003
1313;Angie:;1993 & 1994
1314;Anglo-Saxon Attitudes;1992
1315;Angoor:;1982 & 2013
1316;Angora Love;1929
1317;Angry Video Game Nerd: The Movie;2014
1318;Angst:;1928, 1976, 1983, 2000 & 2003
1319;Anguish;1987
1320;Angulimaal;1960
1321;Angulimala:;2003 & 2013
1322;Angus;1995
1323;Angus, Thongs and Perfect Snogging;2008
1324;Anima Mundi;1991
1325;Animal Crackers:;1930 & 2018
1326;Animal Factory;2000
1327;Animal Farm:;1954 & 1999 TV
1328;Animal House;1978
1329;Animal Kingdom;2010
1330;Animal:;1977, 2001 & 2005
1331;Animals Are Beautiful People;1974
1332;Animalympics;1980
1333;Anjaam;1994
1334;Anjaane:;2000 & 2005
1335;Anjali:;1977 & 1990
1336;Anjaneya;2003
1337;Ankahee:;1985 & 2006
1338;Ankoku Joshi;2017
1339;Ankuram;1993
1340;Anmol;1993
1341;Anna Christie:;1923, 1930 English & 1930 German
1342;Anna In Kungfuland;2003
1343;Anna Karamazoff;1991
1344;Anna Karenina:;1935, 1948, 1985 TV, 1997 & 2012
1345;Anna M.;2007
1346;Anna and the Apocalypse;2018
1347;Anna and the King;1999
1348;Anna and the King of Siam;1946
1349;Anna:;1951, 1964, 1967 & 1987
1350;Annabelle;2014
1351;Annabelle: Creation;2017
1352;Annamalai;1992
1353;Annamayya;1997
1354;Annapolis;2006
1355;Anne Frank Remembered;1995
1356;Anne Frank: The Whole Story;2001 TV
1357;Anne no Nikki;1995
1358;Anne of Green Gables:;1919, 1934 & 1956 TV
1359;Anne of the Thousand Days;1969
1360;Annie Get Your Gun;1950
1361;Annie Hall;1977
1362;Annie's Coming Out;1984
1363;Annie:;1976, 1982, 1999 TV & 2014
1364;Annie: A Royal Adventure!;1995 TV
1365;Annihilation;2018
1366;Anniyan;2005
1367;Anonymous;2011
1368;Anonymous Rex;2004 TV
1369;Another;2012
1370;Another 48 Hrs.;1990
1371;Another Cinderella Story;2008
1372;Another Day in Paradise;1998
1373;Another Earth;2011
1374;Another Fine Mess;1930
1375;Another Gay Movie;2006
1376;Another Man's Poison;1952
1377;Another Mother;1996
1378;Another Nice Mess;1972
1379;Another Public Enemy;2005
1380;Another Stakeout;1993
1381;Another Thin Man;1939
1382;Another Time, Another Place:;1958 & 1983
1383;Another Wild Idea;1934
1384;Another Woman;1988
1385;Another Year;2010
1386;Another You;1991
1387;Ant-Man;2015
1388;Ant-Man and the Wasp;2018
1389;Antar Mahal;2005
1390;Antarctic Journal;2005
1391;Antarnaad;1991
1392;Antham;1992
1393;Anthony Adverse;1936
1394;Anthony Kaun Hai;2006
1395;Anthony Zimmer;2005
1396;Antichrist;2009
1397;Antitrust;2001
1398;Antiviral;2012
1399;Antoine and Colette;1962
1400;Antoni Gaudí;1984
1401;Antonia's Line;1996
1402;Antonia: A Portrait of the Woman;1974
1403;Antropophagus;1981
1404;Antwone Fisher;2002
1405;Antz;1998
1406;Anupama:;1966 & 1981
1407;Anvil! The Story of Anvil;2009
1408;Any Bonds Today?;1942
1409;Any Day Now:;1976 & 2012
1410;Any Given Sunday;1999
1411;Any Way the Wind Blows;2003
1412;Any Which Way You Can;1980
1413;Anything Else;2003
1414;Anything for Bread;1991
1415;Anything for Love;1993 TV
1416;Anything to Survive;1990
1417;Anytown, USA;2005
1418;Anywhere But Here;1999
1419;Anzio;1968
1420;Aola Star;2015
1421;Aozora Yell;2016
1422;Apache;1954
1423;Aparajito;1957
1424;Aparichit;2006
1425;Apartment;2010
1426;Apartment Hunting;2000
1427;Apartment Zero;1988
1428;Apasionados;2002
1429;Apocalypse Now;1979
1430;Apocalypto;2006
1431;Apollo 13;1995
1432;Apollo 18;2011
1433;Appaloosa;2008
1434;Apple Trees;1992
1435;Appleseed;2004
1436;Appleseed Alpha;2014
1437;Appointment with Death;1988
1438;Appointment with Venus;1951
1439;April;1998
1440;April 1, 2000;1952
1441;Apr 19;1996
1442;April 1st Vidudhala;1991
1443;April Bride;2009
1444;April Fool's Day:;1986 & 2008
1445;April Fools;2015
1446;April Snow;2005
1447;April Story;1998
1448;Apt Pupil;1998
1449;Apur Sansar;1959
1450;Aquaman;2018
1451;Aquamarine;2006
1452;Arabesque;1966
1453;Arabian Nights:;1942, 1974 & 2015
1454;Arachnid;2001
1455;Arachnophobia;1990
1456;Aradhana:;1962, 1969 & 1987
1457;Araf;2006
1458;Aragami;2003
1459;Arahan;2004
1460;Aran;2006
1461;Arang;2006
1462;Aranya Rodan;1993
1463;Aranyer Din Ratri;1970
1464;Ararat;2002
1465;Arbitrage;2012
1466;Arcade;1993
1467;Arch of Triumph:;1948 & 1985 TV
1468;Archangel;1990
1469;Archie: To Riverdale and Back Again;1990 TV
1470;Arctic Blue;1993
1471;Are We Done Yet?;2007
1472;Are We There Yet?;2005
1473;Are You Afraid of the Dark?;2019
1474;Are You Scared?;2006
1475;Area 51;2015
1476;Arena:;1953, 1989, 2009 & 2011
1477;Argo;2012
1478;Argument About Basia;1995
1479;Aria;1987
1480;Arinthum Ariyamalum;2005
1481;Arirang 3;1936
1482;Arirang Geuhu Iyagi;1930
1483;Arirang:;1926 & 2011
1484;Arisan!;2003
1485;Arizona Dream;1993
1486;Arjun:;1985 & 2004
1487;Ark;2004
1488;Arlington Road;1999
1489;Armaan:;1966 & 2003
1490;Armageddon:;1997 & 1998
1491;Armed;2018
1492;Armed and Dangerous:;1986
1493;Armed and Innocent;1994
1494;Armitage III: Poly-Matrix;1997
1495;Armor Hero Atlas;2014
1496;Armor Hero Captor King;2016
1497;Armored;2009
1498;Armored Car Robbery;1950
1499;Armour of God;1987
1500;Armour of God II: Operation Condor;1991
1501;Army of Darkness;1993
1502;Army of Shadows;1969
1503;Arn: The Knight Templar;2007
1504;Arnold;1973
1505;Aro Tolbukhin. En la mente del asesino;2002
1506;Around the Bend;2004
1507;Around the World Under the Sea;1966
1508;Around the World in 80 Days:;1956, 1988 & 2004
1509;Arranged;2007
1510;Arrival;2016
1511;Arrivée d'un train en gare de la Ciotat;1895
1512;Arrivée d'un train gare de Vincennes;1896
1513;Arrowsmith;1931
1514;Arsenal;1929
1515;Arsenal;2017
1516;Arsenic and Old Lace;1944
1517;Arsène Lupin;2004
1518;Art & Copy;2009
1519;Art Deco Detective;1994
1520;Art Museum by the Zoo;1998
1521;Art School Confidential;2006
1522;Art and Remembrance: The Legacy of Felix Nussbaum;1993
1523;Art of Fighting;2006
1524;Art of the Devil;2004
1525;Art of the Devil 2;2005
1526;Art of the Devil 3;2008
1527;Artemisia;1998
1528;Arthur 2: On the Rocks;1988
1529;Arthur 3: The War of the Two Worlds;2011
1530;Arthur Christmas;2011
1531;Arthur Newman;2012
1532;Arthur and the Invisibles;2006
1533;Arthur and the Revenge of Maltazard;2009
1534;Arthur:;1981 & 2011
1535;Artie Lange's Beer League;2006
1536;Artificial Intelligence: A.I.;2001
1537;Artificial Paradise;1990
1538;Artists and Models:;1937 & 1955
1539;Aru yo no Tonosama;1946
1540;Arul;2004
1541;Arya 2;2009
1542;Arya:;2004 & 2007
1543;Aryan:;1988 & 2006
1544;As Good as It Gets;1997
1545;As In Heaven;1992
1546;As It Is in Heaven;2004
1547;As Tears Go By;1988
1548;As You Like It:;1936 & 2006
1549;Ashani Sanket;1973
1550;Ashanti:;1979 & 1982
1551;Ashes and Diamonds;1958
1552;Ashes of Time;1994
1553;Ashok;2006
1554;Ashokan;1993
1555;Asian Stories;2006
1556;Ask A Policeman;1938
1557;Ask the Dust;2006
1558;Asoka:;1955 & 2001
1559;Aspen Extreme;1993
1560;Assassin of Youth;1937
1561;Assassin's Creed;2016
1562;Assassination Classroom;2015
1563;Assassination Classroom: Graduation;2016
1564;Assassination Tango;2002
1565;Assassins;1995
1566;Assault Girls;2009
1567;Assault on Precinct 13:;1976 & 2005
1568;Assault on Wall Street;2013
1569;Assembly;2007
1570;Assia and the Hen with the Golden Eggs;1994
1571;Assunta Spina;1915
1572;Asterix Conquers America;1994
1573;Asterix Versus Caesar;1985
1574;Asterix and Cleopatra;1968
1575;Asterix and the Big Fight;1989
1576;Asterix and the Vikings;2006
1577;Asterix in Britain;1986
1578;Asterix the Gaul;1967
1579;Asteroid;1997
1580;Astro Boy;2009
1581;Asura;2018
1582;Asylum:;1972 horror, 1972 documentary, 1997, 2003, 2005 & 2008
1583;At Any Price;2013
1584;At Cafe 6;2016
1585;At Close Range;1986
1586;At First Sight;1999
1587;At Ground Zero;1994
1588;At Home Among Strangers;1974
1589;At Long Last Love;1975
1590;At Midnight I'll Take Your Soul;1964
1591;At Play in the Fields of the Lord;1991
1592;At Risk;1994
1593;At War with the Army;1950
1594;At the Circus;1939
1595;At the Earth's Core;1976
1596;At the Edge of Conquest: The Journey of Chief Wai-Wai;1992
1597;At the Edge of the Law;1992
1598;At the End of the Day: The Sue Rodriguez Story;1998
1599;At the Max;1991
1600;Atanarjuat: The Fast Runner;2001
1601;Athena;1954
1602;Athisaya Piravi;1990
1603;Atlantic City;1980
1604;Atlantis, the Lost Continent;1961
1605;Atlantis:;1913 & 1991
1606;Atlantis: Milo's Return;2003
1607;Atlantis: The Lost Empire;2001
1608;Atlas Shrugged Part III: Who Is John Galt?;2014
1609;Atlas Shrugged: Part I;2011
1610;Atlas Shrugged: Part II;2012
1611;Atoll K;1950
1612;Atomic Blonde;2017
1613;Atomic Train;1999
1614;Atonement;2007
1615;Atout cœur à Tokyo pour OSS 117;1966
1616;Atragon;1963
1617;Attack;1956
1618;Attack Force Z;1982
1619;Attack of Life: The Bang Tango Movie;2016
1620;Attack of the 50 Foot Cheerleader;2012
1621;Attack of the 50 Foot Woman;1958
1622;Attack of the 50 Ft. Woman;1993
1623;Attack of the 60 Foot Centerfold;1995
1624;Attack of the Crab Monsters;1957
1625;Attack of the Giant Leeches;1959
1626;Attack of the Killer Tomatoes;1978
1627;Attack of the Monsters;1969
